# turbineX, turbineY, turbineZ
1.036709358287960640e+03 8.972498116731046025e+00 9.152039684324562074e+01
1.606187673568484797e+03 1.138456763125792719e+02 9.152039684324562074e+01
2.324502644868706284e+03 1.187273005188286277e+02 9.152039684324562074e+01
7.788081221854379237e+02 3.918215930353027261e+02 9.152039684324562074e+01
1.151168759448316905e+03 4.836894699459738263e+02 9.152039684324562074e+01
1.698708915216510832e+03 5.638912091491412184e+02 9.152039684324562074e+01
2.682661493040685855e+03 6.875380537179222529e+02 9.152039684324562074e+01
3.112165540145358591e+03 5.663626956501780114e+02 9.152039684324562074e+01
5.587578876053643171e+02 9.678633845754752656e+02 9.152039684324562074e+01
8.223251379128727194e+02 8.057432342869066133e+02 9.152039684324562074e+01
1.908482344382106930e+03 9.599071377252155344e+02 9.152039684324562074e+01
2.434868814782013033e+03 7.806316054973656264e+02 9.152039684324562074e+01
2.721266004844667350e+03 1.161922722792300192e+03 9.152039684324562074e+01
3.426504396962976898e+03 1.038185317431769136e+03 9.152039684324562074e+01
2.405969200890999389e+02 1.450303623824770966e+03 9.152039684324562074e+01
6.743205865986690242e+02 1.447185661306033580e+03 9.152039684324562074e+01
1.533013996582087202e+03 1.527561932697924476e+03 9.152039684324562074e+01
2.223623646112958340e+03 1.291131352634881296e+03 9.152039684324562074e+01
2.824986746060361384e+03 1.490098319357632590e+03 9.152039684324562074e+01
3.345929943146718415e+03 1.754479184458821919e+03 9.152039684324562074e+01
3.781110680613228396e+03 1.600278467688710180e+03 9.152039684324562074e+01
1.830905625795648461e+02 1.745289485505240236e+03 9.152039684324562074e+01
1.195884781735242768e+03 1.926875130447784841e+03 9.152039684324562074e+01
1.716977231174549388e+03 2.067516335170309048e+03 9.152039684324562074e+01
2.224592296152757626e+03 1.906043401358191659e+03 9.152039684324562074e+01
3.035558918151454236e+03 2.099813683736570511e+03 9.152039684324562074e+01
3.790277647963060190e+03 2.149147073791549701e+03 9.152039684324562074e+01
1.006392146334128199e+02 2.274936306641328883e+03 9.152039684324562074e+01
7.456269364291882766e+02 2.233167915439041280e+03 9.152039684324562074e+01
1.305529624231397975e+03 2.610615999272627050e+03 9.152039684324562074e+01
1.791170844609268215e+03 2.457785928942912051e+03 9.152039684324562074e+01
2.622494694930584501e+03 2.582797295106282036e+03 9.152039684324562074e+01
3.293304831116704463e+03 2.526992110182768556e+03 9.152039684324562074e+01
3.782559999566686201e+03 2.523453021015746344e+03 9.152039684324562074e+01
1.660344428267014294e+01 2.837780535967227479e+03 9.152039684324562074e+01
4.454867490347038483e+02 3.013285496931877333e+03 9.152039684324562074e+01
7.442946598273381369e+02 2.815001228417656876e+03 9.152039684324562074e+01
1.811381272244315142e+03 3.069805106877170147e+03 9.152039684324562074e+01
2.230227375370788195e+03 2.830711954592050006e+03 9.152039684324562074e+01
2.983812544540558065e+03 3.166874631671614679e+03 9.152039684324562074e+01
3.735636688395655710e+03 3.223490086058961879e+03 9.152039684324562074e+01
1.759736475694787714e+02 3.404238395041531021e+03 9.152039684324562074e+01
8.710928784674242706e+02 3.351724016189031317e+03 9.152039684324562074e+01
1.320824010080690414e+03 3.210644551506954031e+03 9.152039684324562074e+01
1.964857253525616443e+03 3.639571364571020240e+03 9.152039684324562074e+01
2.598643030682831977e+03 3.409560080975059918e+03 9.152039684324562074e+01
3.374080520041442469e+03 3.787658604514054787e+03 9.152039684324562074e+01
3.710176000000001295e+03 3.569028000000000702e+03 9.152039684324562074e+01
2.016400000000000858e+01 3.911815999999999349e+03 9.152039684324562074e+01
4.535473178676784300e+02 3.873448306194140969e+03 9.152039684324562074e+01
1.045950060841285676e+03 3.899097297133904704e+03 9.152039684324562074e+01
1.724646912082435392e+03 3.839253301366750293e+03 9.152039684324562074e+01
2.611591384171204027e+03 4.280770185372412925e+03 9.152039684324562074e+01
2.983996467565008516e+03 4.042309187805893089e+03 9.152039684324562074e+01
3.301328473318711758e+02 4.409661094491021686e+03 9.152039684324562074e+01
7.068755170881047434e+02 4.295426491941869244e+03 9.152039684324562074e+01
1.237000371571897176e+03 4.511303796842901647e+03 9.152039684324562074e+01
2.187646133673955319e+03 4.561323584520956501e+03 9.152039684324562074e+01
9.812916221494992897e+02 4.761826125865977701e+03 9.152039684324562074e+01
1.685076013167573819e+03 4.888869284950487781e+03 9.152039684324562074e+01
