# turbineX, turbineY, turbineZ
-1.871433085991859855e+02 -1.306054129240679231e+03 1.543837026308938789e+02
2.355895498084951498e+02 1.298190119415273784e+03 7.033598077777797641e+01
-6.493029996809267459e+02 -1.148566766429614518e+03 1.543837026308938789e+02
5.397788806675100659e+02 1.155910368064402292e+03 7.033598077777797641e+01
-9.822193783058332883e+02 -8.809342160849737411e+02 1.543837026308938789e+02
9.673622679049999533e+02 8.972236501408349341e+02 7.033598077777797641e+01
-1.295985955359203217e+03 -2.474276464263749062e+02 1.543837026308938789e+02
1.264440740166513251e+03 3.768151175072759997e+02 7.033598077777797641e+01
8.317954733737816468e+02 -1.024166149581872105e+03 1.543837026308938789e+02
-8.862260465672983401e+02 9.774474132986969153e+02 7.033598077777797641e+01
5.862288983732728411e+02 -8.190216682305695031e+02 1.543837026308938789e+02
-2.617838701189543258e+02 8.229890188697215763e+02 7.033598077777797641e+01
3.430877854243163938e+01 -4.140831328639030176e+02 1.543837026308938789e+02
-8.605415754165530018e+01 2.357989307722225760e+02 7.033598077777797641e+01
-2.825359194392766540e+02 5.437514576547283696e+01 1.543837026308938789e+02
4.261751960925698768e+02 1.327513393650589251e+02 7.033598077777797641e+01
-8.537208153751038253e+02 3.205845890076647038e+02 1.543837026308938789e+02
6.564622248772441253e+02 -2.030888567896689096e+02 7.033598077777797641e+01
-1.065122486874352262e+03 7.786617628867767280e+02 1.543837026308938789e+02
1.062342500810830870e+03 -6.608687591708815035e+02 7.033598077777797641e+01
1.276657894772510417e+03 -3.330835064992721186e+02 1.543837026308938789e+02
-1.255769306277092255e+03 4.047758081375865231e+02 7.033598077777797641e+01
1.149838258033766579e+03 1.351832476408635273e+02 1.543837026308938789e+02
-1.150514742738399036e+03 -2.302209001784766684e+01 7.033598077777797641e+01
7.411982879410442138e+02 5.599442671292248406e+02 1.543837026308938789e+02
-5.620241099481584115e+02 -2.925394962547814544e+02 7.033598077777797641e+01
3.979581610711402391e+02 8.991250127762108377e+02 1.543837026308938789e+02
-3.765208870029918558e+02 -7.870061727752035949e+02 7.033598077777797641e+01
-8.372270254211844787e+00 1.061465391184674445e+03 1.543837026308938789e+02
1.111091886392975852e+02 -9.715612870498274560e+02 7.033598077777797641e+01
-3.744277141385824166e+02 1.265149751351277700e+03 1.543837026308938789e+02
3.161494447026444732e+02 -1.280956515849974494e+03 7.033598077777797641e+01
