# turbineX, turbineY, turbineZ
2.809285118956380956e+01 -6.590985087333225465e+02 1.000000000000000000e+02
9.147038647539953615e+01 6.533247085234825136e+02 1.000000000000000000e+02
-3.769814770623512459e+02 -5.413732230396566365e+02 1.000000000000000000e+02
4.216043240039730335e+02 5.073951210151676605e+02 1.000000000000000000e+02
-5.421936799297390053e+02 -3.758004988019429788e+02 1.000000000000000000e+02
5.372762894786903871e+02 3.827978558398443170e+02 1.000000000000000000e+02
-6.167191497712034334e+02 -2.342167623399854506e+02 1.000000000000000000e+02
6.253477794900496747e+02 2.100956323551388607e+02 1.000000000000000000e+02
4.566440040828840097e+02 -4.761052973623914113e+02 1.000000000000000000e+02
-3.708755359270916756e+02 5.242020901518887968e+02 1.000000000000000000e+02
1.743891359794886000e+02 -3.863680228814408224e+02 1.000000000000000000e+02
-9.991319010012283286e+01 3.447558266549195878e+02 1.000000000000000000e+02
1.021314619569767643e+02 -1.158444617396389305e+02 1.000000000000000000e+02
1.159564677738159872e+02 2.762048249923990966e+02 1.000000000000000000e+02
-1.921799007497536422e+02 1.284331161897838172e+02 1.000000000000000000e+02
-4.970042317805349441e+00 1.421035331016891590e+01 1.000000000000000000e+02
-4.611435590289870561e+02 3.920970611787445819e+02 1.000000000000000000e+02
3.452998490534831149e+02 -2.413024862306340026e+02 1.000000000000000000e+02
-5.747147765374086248e+02 2.384299938682312359e+02 1.000000000000000000e+02
5.578335867706935005e+02 -3.521671337758866684e+02 1.000000000000000000e+02
6.556464326349791918e+02 -7.299203961436617760e+01 1.000000000000000000e+02
-6.523018139483835967e+02 9.850047849875278416e+01 1.000000000000000000e+02
5.168589313966498366e+02 6.316550599936967814e+01 1.000000000000000000e+02
-5.958162372725181513e+02 -5.119720226807108077e+01 1.000000000000000000e+02
3.154696884169671307e+02 1.661252591329925679e+02 1.000000000000000000e+02
-3.230328702220958803e+02 -1.469768323799720804e+02 1.000000000000000000e+02
2.837086816815701695e+02 5.885418574191802463e+02 1.000000000000000000e+02
-1.483982540163673320e+02 -2.776976328334322375e+02 1.000000000000000000e+02
-5.121924015129255991e+01 5.653412880514313201e+02 1.000000000000000000e+02
-1.954938133458375660e+02 -6.300652468702841134e+02 1.000000000000000000e+02
-2.283758989992487329e+02 6.189058539880116996e+02 1.000000000000000000e+02
2.749775037064233061e+02 -5.996560459653184125e+02 1.000000000000000000e+02
