# turbineX, turbineY, turbineZ
-4.240975403779439716e+02 -1.933116984655174520e+03 8.999500000000000455e+01
4.708880981020278682e+02 1.922255029686496528e+03 8.999500000000000455e+01
-1.073029035103881597e+03 -1.662951800222605243e+03 8.999500000000000455e+01
1.268449533694639058e+03 1.519156272662192350e+03 8.999500000000000455e+01
-1.729697821765603294e+03 -9.617408413630454334e+02 8.999500000000000455e+01
1.581643612683697484e+03 1.189623252347905009e+03 8.999500000000000455e+01
-1.934844529026340297e+03 -4.161449849876876783e+02 8.999500000000000455e+01
1.912783259748869568e+03 5.079962611198062064e+02 8.999500000000000455e+01
1.058369399994948253e+03 -1.554853202995280981e+03 8.999500000000000455e+01
-1.082541450793626836e+03 1.567272972136398948e+03 8.999500000000000455e+01
5.169361922407919110e+02 -1.007996315038523107e+03 8.999500000000000455e+01
-5.066363832158035621e+02 1.066731172172546167e+03 8.999500000000000455e+01
-9.661746797740301318e+00 -5.045355301388941029e+02 8.999500000000000455e+01
-2.610761786877272357e+02 3.553953797490245847e+02 8.999500000000000455e+01
-5.931299394944048800e+02 -1.133330108581463946e+02 8.999500000000000455e+01
6.308616410843023914e+02 1.905743619961972968e+02 8.999500000000000455e+01
-1.037790447151002581e+03 5.080945156950751311e+02 8.999500000000000455e+01
1.067855246465676828e+03 -6.028482470400607554e+02 8.999500000000000455e+01
-1.684154134464096160e+03 1.039434871428806673e+03 8.999500000000000455e+01
1.730900718081882815e+03 -9.595742309368648648e+02 8.999500000000000455e+01
1.946891994340773181e+03 -3.555440442026089158e+02 8.999500000000000455e+01
-1.844818716468497541e+03 7.165500007893463135e+02 8.999500000000000455e+01
1.432213398707981014e+03 -1.166709273532131590e+02 8.999500000000000455e+01
-1.486590278599378507e+03 5.221560226745279465e+01 8.999500000000000455e+01
9.838338887727068141e+02 6.755163472745866784e+02 8.999500000000000455e+01
-9.904660686948315060e+02 -5.680766510720080760e+02 8.999500000000000455e+01
3.697878948764884512e+02 8.749832367143046667e+02 8.999500000000000455e+01
-6.678411249399039207e+02 -1.067974210158787173e+03 8.999500000000000455e+01
-1.165665299740487200e+02 1.440687641527153119e+03 8.999500000000000455e+01
-1.645685920432418357e+02 -1.420480797435445766e+03 8.999500000000000455e+01
-6.416492943736494681e+02 1.872187540613504780e+03 8.999500000000000455e+01
3.623290845137781275e+02 -1.945640675582435506e+03 8.999500000000000455e+01
