# turbineX, turbineY, turbineZ
-4.751597189237752872e+01 -1.978520212816994217e+03 1.192832228640129131e+02
4.042687786866753754e+02 1.795879492105078043e+03 7.078317847405979535e+01
-9.862194927236959074e+02 -1.715858709913679832e+03 1.192832228640129131e+02
1.019198098080578916e+03 1.467394357082441275e+03 7.078317847405979535e+01
-1.496913887492184585e+03 -1.294623039491464624e+03 1.192832228640129131e+02
1.735910851463378549e+03 9.504806775772470928e+02 7.078317847405979535e+01
-1.953963261499554164e+03 -3.143685304511287200e+02 1.192832228640129131e+02
1.948872535854991384e+03 3.445226251079623125e+02 7.078317847405979535e+01
9.176780894714672741e+02 -1.543026279964571586e+03 1.192832228640129131e+02
-1.082450429880698266e+03 1.656834652845050186e+03 7.078317847405979535e+01
1.277653914921399519e+03 -1.185756043254230462e+03 1.192832228640129131e+02
-3.554145978313670184e+02 1.112311997997670005e+03 7.078317847405979535e+01
8.654965287663976881e+01 -6.386343547794811002e+02 1.192832228640129131e+02
5.102017282184855844e+02 4.400795631805401626e+02 7.078317847405979535e+01
-5.191127934229853054e+02 -2.262559315040332706e+02 1.192832228640129131e+02
8.243184330683413918e+02 -1.320798561022519380e+02 7.078317847405979535e+01
-1.015034715199287916e+03 4.480972850397306502e+02 1.192832228640129131e+02
1.008757647368235325e+03 -5.732181040967102490e+02 7.078317847405979535e+01
-1.053862967073616119e+03 9.255774931363682754e+02 1.192832228640129131e+02
1.561367176709439264e+03 -9.055181749573464458e+02 7.078317847405979535e+01
1.912407604254464559e+03 -5.094086329596942733e+02 1.192832228640129131e+02
-1.902882043940281392e+03 5.439116903916188903e+02 7.078317847405979535e+01
1.655560664956991104e+03 7.379312356457333522e+01 1.192832228640129131e+02
-1.500760684765966971e+03 4.583603165574338334e+01 7.078317847405979535e+01
1.414270383881908629e+03 6.658730923701245956e+02 1.192832228640129131e+02
-1.097560789004567141e+03 -5.477131384662188793e+02 7.078317847405979535e+01
2.536885741867532715e+02 7.831483432578228303e+02 1.192832228640129131e+02
-4.635269106263678509e+02 -1.411835094349425617e+03 7.078317847405979535e+01
-7.531105288019756472e+01 1.381229142794242307e+03 1.192832228640129131e+02
3.043670981413329741e+02 -1.219097778046726489e+03 7.078317847405979535e+01
-5.688583580589536268e+02 1.895573836216038444e+03 1.192832228640129131e+02
6.009029769169433166e+02 -1.885660524806327658e+03 7.078317847405979535e+01
