# turbineX, turbineY, turbineZ
1.125339242287255956e+03 7.431108829786863268e+00 9.451421496213475848e+01
1.744246890167396032e+03 6.387296338913174054e+00 5.459126641823830539e+01
2.340424900134312338e+03 1.247997521387051734e+02 9.451421496213475848e+01
7.971232990232402926e+02 4.338872983156661007e+02 5.459126641823830539e+01
1.320973628472573864e+03 5.406833474194796736e+02 9.451421496213475848e+01
1.983388071234990321e+03 4.103892861085546429e+02 5.459126641823830539e+01
2.703175766038561051e+03 7.146437541764589696e+02 9.451421496213475848e+01
3.064070188917633459e+03 5.388442214941095472e+02 5.459126641823830539e+01
5.530080793276523536e+02 8.358950106556191031e+02 9.451421496213475848e+01
1.070774096823662603e+03 8.879084093731174789e+02 5.459126641823830539e+01
1.846309768638077003e+03 1.022707139493587420e+03 9.451421496213475848e+01
2.340476800123214616e+03 9.937847593198388267e+02 5.459126641823830539e+01
2.923389867823935219e+03 1.137168764804795046e+03 9.451421496213475848e+01
3.515574221513892553e+03 1.178808382643733239e+03 5.459126641823830539e+01
2.081343243792341013e+02 1.554969059971637307e+03 9.451421496213475848e+01
6.338536200803532665e+02 1.437000209643438893e+03 5.459126641823830539e+01
1.433839954192941605e+03 1.542697150898042310e+03 9.451421496213475848e+01
1.935740045552186530e+03 1.562245206868864670e+03 5.459126641823830539e+01
2.774527955863016359e+03 1.770477682840303942e+03 9.451421496213475848e+01
3.363490928225481184e+03 1.774700723968320972e+03 5.459126641823830539e+01
3.788327407774559106e+03 1.612306346290927877e+03 9.451421496213475848e+01
4.979226992723006902e+02 2.058478863289641140e+03 5.459126641823830539e+01
1.063737893760851648e+03 1.840395106407451522e+03 9.451421496213475848e+01
1.650570145032742175e+03 1.955637932250737776e+03 5.459126641823830539e+01
2.451264154316764689e+03 2.067005626915056382e+03 9.451421496213475848e+01
2.937016752248263401e+03 2.095795026530810901e+03 5.459126641823830539e+01
3.648802534247882249e+03 2.221602508358713749e+03 9.451421496213475848e+01
8.624329917342524254e+01 2.371355461350089172e+03 5.459126641823830539e+01
4.954242983002865230e+02 2.436424531136086898e+03 9.451421496213475848e+01
1.466792657863149316e+03 2.551754987499061826e+03 5.459126641823830539e+01
2.087549598215728565e+03 2.656067904528496001e+03 9.451421496213475848e+01
2.804182682753610607e+03 2.616900257688046622e+03 5.459126641823830539e+01
3.214966606418880929e+03 2.489905377339363440e+03 9.451421496213475848e+01
3.780986440421352199e+03 2.599770639564419525e+03 5.459126641823830539e+01
3.008362746220193173e+01 3.024651068907574881e+03 9.451421496213475848e+01
4.463654981783527660e+02 2.930228222645873757e+03 5.459126641823830539e+01
1.140963371877042619e+03 3.008031707518394342e+03 9.451421496213475848e+01
1.855588736959832886e+03 2.908764669885163130e+03 5.459126641823830539e+01
2.536480910462441898e+03 3.009039489454383784e+03 9.451421496213475848e+01
3.122173539472017637e+03 3.114804119184035244e+03 5.459126641823830539e+01
3.712314918852012397e+03 3.300738962150904172e+03 9.451421496213475848e+01
1.836954202840517425e+01 3.430014037096798347e+03 5.459126641823830539e+01
1.139898304643229494e+03 3.474799400721100483e+03 9.451421496213475848e+01
1.426326174142312311e+03 3.390590234721757952e+03 5.459126641823830539e+01
2.205512527898546523e+03 3.478615878881599656e+03 9.451421496213475848e+01
2.607031742793803915e+03 3.515420923147569738e+03 5.459126641823830539e+01
3.280374239179737742e+03 3.656890030971499073e+03 9.451421496213475848e+01
3.710176000000001295e+03 3.569028000000000702e+03 5.459126641823830539e+01
1.876035517676421804e+01 3.825536864134898224e+03 9.451421496213475848e+01
5.552759418529612958e+02 3.903632511634242746e+03 5.459126641823830539e+01
1.185362956577963587e+03 3.931811103488049866e+03 9.451421496213475848e+01
1.809095496266620785e+03 4.050751598139152975e+03 5.459126641823830539e+01
2.624468672401820641e+03 4.145691812871250477e+03 9.451421496213475848e+01
2.940471817747798013e+03 4.070675999378298002e+03 5.459126641823830539e+01
4.191152058456228247e+02 4.461205753386183460e+03 9.451421496213475848e+01
7.863983920279289350e+02 4.481918037082959017e+03 5.459126641823830539e+01
1.508173434492641036e+03 4.478935877467724822e+03 9.451421496213475848e+01
2.003839820933770397e+03 4.644188640276292972e+03 5.459126641823830539e+01
1.223232915311330089e+03 4.873176807758964060e+03 9.451421496213475848e+01
1.715240995314454949e+03 4.869209520466697541e+03 5.459126641823830539e+01
