# turbineX, turbineY, turbineZ
1.524005362530238699e+03 1.520849817573775375e+01 7.125931792588009728e+01
2.489720400719626468e+03 5.359280023987443187e+00 7.053758432548576707e+01
3.380254651618865864e+03 1.259203523113559982e+02 7.125931792588009728e+01
1.248917709315696811e+03 4.290115216791326702e+02 7.053758432548576707e+01
2.078623281655165101e+03 5.245644974248341441e+02 7.125931792588009728e+01
2.827195251693718092e+03 5.548556027522772638e+02 7.053758432548576707e+01
4.005720519137589690e+03 6.907405008004686806e+02 7.125931792588009728e+01
4.743582147470566269e+03 9.303584614049088941e+02 7.053758432548576707e+01
9.874033773075320823e+02 1.675304826002017535e+03 7.125931792588009728e+01
1.790850464091872254e+03 1.366432914822830071e+03 7.053758432548576707e+01
2.652999759250886655e+03 1.536242324499366077e+03 7.125931792588009728e+01
3.488228801057837245e+03 1.700069140823423140e+03 7.053758432548576707e+01
4.148647062136039494e+03 1.653192523297464504e+03 7.125931792588009728e+01
5.184693940409885727e+03 1.631031109144587845e+03 7.053758432548576707e+01
3.856547177288852026e+02 2.126762071799855676e+03 7.125931792588009728e+01
1.418543395218094247e+03 2.363603338463523414e+03 7.053758432548576707e+01
2.003421159408713493e+03 2.293415173798536671e+03 7.125931792588009728e+01
2.931423186148623245e+03 2.412026268678761426e+03 7.053758432548576707e+01
4.259385827125068317e+03 2.364705806468144146e+03 7.125931792588009728e+01
5.073662564590915281e+03 2.189617827203120669e+03 7.053758432548576707e+01
5.700228532348174667e+03 2.505335681113576356e+03 7.125931792588009728e+01
9.054714536215268481e+02 3.008639851745117994e+03 7.053758432548576707e+01
1.468265233009922213e+03 2.997527266785847132e+03 7.125931792588009728e+01
2.621536365922233927e+03 2.857483784483597447e+03 7.053758432548576707e+01
3.492787777599167384e+03 2.912722971154288643e+03 7.125931792588009728e+01
4.463876395180920554e+03 3.069806643455431640e+03 7.053758432548576707e+01
5.685690928836732382e+03 3.210409451418450317e+03 7.125931792588009728e+01
2.873726696260497420e+02 3.789229115698784881e+03 7.053758432548576707e+01
1.318324818450446401e+03 3.675780277635067250e+03 7.125931792588009728e+01
2.337649954427097782e+03 3.823771740223101460e+03 7.053758432548576707e+01
3.268336180020485699e+03 4.008155526812280186e+03 7.125931792588009728e+01
4.048413488625943955e+03 3.959609530246932536e+03 7.053758432548576707e+01
4.729159348049118307e+03 4.165152874532773239e+03 7.125931792588009728e+01
5.673743376449134303e+03 3.789865742217029947e+03 7.053758432548576707e+01
4.141633583118267126e+01 4.146084366991141906e+03 7.125931792588009728e+01
8.394040104853638695e+02 4.296202787064445147e+03 7.053758432548576707e+01
1.830838205314998277e+03 4.463016396040850850e+03 7.125931792588009728e+01
2.976624113371316071e+03 4.401066105405572671e+03 7.053758432548576707e+01
3.558881086374000006e+03 4.927433844606919592e+03 7.125931792588009728e+01
4.573809446525641761e+03 4.790266959301742645e+03 7.053758432548576707e+01
5.577034364007488875e+03 4.600736288236696964e+03 7.125931792588009728e+01
4.743033659105122979e+02 5.302090883628821757e+03 7.053758432548576707e+01
1.063288303852051513e+03 5.052509738086000652e+03 7.125931792588009728e+01
2.462758577030037941e+03 5.060608727680000811e+03 7.053758432548576707e+01
3.188409455903637081e+03 5.227600278639915814e+03 7.125931792588009728e+01
4.092923224191100417e+03 5.404443850322654725e+03 7.053758432548576707e+01
5.065341297292860872e+03 5.577147544915802428e+03 7.125931792588009728e+01
5.565264000000000124e+03 5.353541999999999462e+03 7.053758432548576707e+01
3.024600000000038946e+01 5.867723999999998341e+03 7.125931792588009728e+01
1.014878648149619039e+03 6.109508611056499831e+03 7.053758432548576707e+01
1.751608668771174507e+03 6.062846825454100326e+03 7.125931792588009728e+01
2.487437302395711868e+03 6.144293246926533357e+03 7.053758432548576707e+01
3.502768963972703659e+03 6.144390969831611073e+03 7.125931792588009728e+01
4.306414814656479393e+03 6.143533231476641959e+03 7.053758432548576707e+01
4.281007061466337973e+02 6.542370159632103423e+03 7.125931792588009728e+01
1.156744042968970916e+03 6.511310024204131878e+03 7.053758432548576707e+01
2.144244418100297480e+03 6.714244833669465152e+03 7.125931792588009728e+01
3.082343065914761610e+03 6.681737744082289282e+03 7.053758432548576707e+01
1.675353435926560223e+03 7.298117529957459737e+03 7.125931792588009728e+01
2.525540999999998348e+03 7.334655000000002474e+03 7.053758432548576707e+01
