# turbineX, turbineY, turbineZ
5.217497098646953191e+02 4.427205045831378527e+00 1.000000000000000000e+02
8.812085443749147089e+02 3.496484812497152816e+00 1.000000000000000000e+02
1.182991612334748197e+03 6.971166478946933864e+01 1.000000000000000000e+02
3.870396892158183846e+02 2.005607278755582570e+02 1.000000000000000000e+02
6.845947095219509038e+02 2.564193728400860550e+02 1.000000000000000000e+02
9.414777986419770741e+02 2.479292463707438685e+02 1.000000000000000000e+02
1.362340138622242193e+03 3.559602471186613570e+02 1.000000000000000000e+02
1.567750999999999067e+03 2.898574999999998454e+02 1.000000000000000000e+02
2.360170247176033627e+02 4.975719680553797275e+02 1.000000000000000000e+02
5.000073254120495108e+02 3.997481602238435130e+02 1.000000000000000000e+02
7.889977051551053364e+02 4.444614239565547678e+02 1.000000000000000000e+02
1.065530495752216666e+03 4.715551283761429886e+02 1.000000000000000000e+02
1.504486195531242402e+03 5.889919628234116544e+02 1.000000000000000000e+02
1.731836053168739227e+03 5.457297198305725487e+02 1.000000000000000000e+02
1.182167780500539465e+02 7.292457865015610423e+02 1.000000000000000000e+02
3.842723507712583455e+02 7.386088287087717390e+02 1.000000000000000000e+02
5.988466165688934097e+02 6.572017360226200253e+02 1.000000000000000000e+02
1.047139926876630852e+03 8.015590713597246122e+02 1.000000000000000000e+02
1.372215174442510488e+03 6.790177304726576040e+02 1.000000000000000000e+02
1.678113761585383600e+03 8.574151550117509260e+02 1.000000000000000000e+02
1.895856443431780008e+03 8.089744057196328413e+02 1.000000000000000000e+02
7.804738754474922757e+01 9.517565090026099597e+02 1.000000000000000000e+02
3.774091944005380128e+02 9.552079006890122628e+02 1.000000000000000000e+02
8.642221739429006675e+02 1.034198309461656663e+03 1.000000000000000000e+02
1.115685245866137620e+03 1.059618563559273980e+03 1.000000000000000000e+02
1.394988351175315302e+03 9.583232701589367935e+02 1.000000000000000000e+02
1.824920184866414274e+03 1.096376056983118133e+03 1.000000000000000000e+02
6.962179370924839361e+01 1.167375783646172749e+03 1.000000000000000000e+02
4.052044495442099787e+02 1.215974235539664505e+03 1.000000000000000000e+02
7.215983446455391004e+02 1.231140669072646688e+03 1.000000000000000000e+02
1.056593794727493105e+03 1.357726063922641742e+03 1.000000000000000000e+02
1.352320433550209145e+03 1.236437556137945194e+03 1.000000000000000000e+02
1.592777046108054265e+03 1.260848396082419185e+03 1.000000000000000000e+02
1.890475282117082998e+03 1.300755317321575149e+03 1.000000000000000000e+02
1.000221502341934743e+00 1.522253076736826188e+03 1.000000000000000000e+02
1.640018247914261451e+02 1.391411374543955617e+03 1.000000000000000000e+02
5.486521408490125395e+02 1.446902406228002064e+03 1.000000000000000000e+02
8.937673668345629494e+02 1.503963727427302729e+03 1.000000000000000000e+02
1.308421294578504330e+03 1.473302354543140154e+03 1.000000000000000000e+02
1.574872995128775074e+03 1.542887101340921390e+03 1.000000000000000000e+02
1.853205984903260742e+03 1.624522050636277527e+03 1.000000000000000000e+02
1.323762334304359456e+02 1.744080045508437706e+03 1.000000000000000000e+02
4.627487121372603269e+02 1.796875943083908396e+03 1.000000000000000000e+02
6.745094640575121048e+02 1.672238817775553343e+03 1.000000000000000000e+02
1.015057094388070595e+03 1.725908821327367832e+03 1.000000000000000000e+02
1.404167375568237048e+03 1.813521288912601676e+03 1.000000000000000000e+02
1.644680973263343276e+03 1.810897432811804038e+03 1.000000000000000000e+02
1.855087999999999738e+03 1.784514000000001033e+03 1.000000000000000000e+02
1.008199999999996166e+01 1.955908000000000129e+03 1.000000000000000000e+02
2.950333876323401228e+02 1.999161976880202928e+03 1.000000000000000000e+02
4.772502261379154902e+02 1.956217435404338630e+03 1.000000000000000000e+02
8.284861251930016124e+02 1.984145523228093225e+03 1.000000000000000000e+02
1.265786521108173929e+03 2.159774029641368088e+03 1.000000000000000000e+02
1.433028310756523524e+03 2.059587727815398921e+03 1.000000000000000000e+02
1.554871610538770597e+02 2.199281584147063313e+03 1.000000000000000000e+02
4.629538697125713043e+02 2.256596965569876829e+03 1.000000000000000000e+02
8.240499719111974173e+02 2.285874294327939424e+03 1.000000000000000000e+02
1.112782590881589613e+03 2.243145072863682799e+03 1.000000000000000000e+02
5.153894849789543287e+02 2.407761588859759740e+03 1.000000000000000000e+02
8.418470000000003211e+02 2.444885000000000218e+03 1.000000000000000000e+02
