# turbineX, turbineY, turbineZ
9.856668299025330953e+02 1.386026611888980220e+01 1.000000000000000000e+02
1.551721790610364678e+03 1.576016329798972382e-02 1.000000000000000000e+02
2.159146118372065303e+03 2.107838731597564319e+01 1.000000000000000000e+02
7.344659326782090147e+02 5.180356870420811219e+02 1.000000000000000000e+02
1.112466426955526231e+03 4.833932640933811626e+02 1.000000000000000000e+02
1.887052712663895136e+03 5.666757517179891011e+02 1.000000000000000000e+02
2.503379220990201247e+03 4.984539270376657782e+02 1.000000000000000000e+02
3.131346484106348271e+03 5.773373594629115360e+02 1.000000000000000000e+02
4.772168816156091680e+02 1.025815933121908756e+03 1.000000000000000000e+02
9.785632019024876627e+02 1.148618929502880292e+03 1.000000000000000000e+02
1.608192144616189353e+03 7.665900452784635490e+02 1.000000000000000000e+02
2.270107555408228109e+03 9.437546312004951687e+02 1.000000000000000000e+02
2.797332713776151195e+03 1.246586873240515843e+03 1.000000000000000000e+02
3.560120170979164413e+03 1.231960951631940361e+03 1.000000000000000000e+02
2.428845403781587606e+02 1.447565127613838968e+03 1.000000000000000000e+02
7.336702659954017918e+02 1.458295333941227454e+03 1.000000000000000000e+02
1.471759861726626696e+03 1.434018980860445708e+03 1.000000000000000000e+02
1.802063158997843175e+03 1.305575410004850710e+03 1.000000000000000000e+02
2.444249597707241264e+03 1.694167139472868257e+03 1.000000000000000000e+02
3.240333239798123032e+03 1.667619853294613677e+03 1.000000000000000000e+02
3.800761578397447465e+03 1.640676447723872798e+03 1.000000000000000000e+02
5.890895554758811841e+02 1.991832058275346299e+03 1.000000000000000000e+02
9.651351890291728068e+02 1.846755257117804376e+03 1.000000000000000000e+02
1.596257995409620435e+03 1.920336327668926742e+03 1.000000000000000000e+02
2.111199794319838929e+03 2.122692570633319974e+03 1.000000000000000000e+02
3.023436739266427139e+03 1.850375389597048297e+03 1.000000000000000000e+02
3.377173725374453170e+03 2.176668977582783100e+03 1.000000000000000000e+02
8.442887489126962919e+01 2.383507884449169069e+03 1.000000000000000000e+02
7.383361645963000228e+02 2.546680273435581057e+03 1.000000000000000000e+02
1.428502940020961205e+03 2.323077659858300649e+03 1.000000000000000000e+02
1.893805375491114773e+03 2.394762720468891075e+03 1.000000000000000000e+02
2.410537034137272258e+03 2.564561028460880152e+03 1.000000000000000000e+02
3.089792133775020375e+03 2.548356013324240394e+03 1.000000000000000000e+02
3.771751489438127010e+03 2.733360643339729450e+03 1.000000000000000000e+02
9.447364011223099212e+00 2.885709631738784537e+03 1.000000000000000000e+02
6.268435051560005604e+02 2.964716851016708915e+03 1.000000000000000000e+02
9.886512245727865320e+02 2.933727171460468981e+03 1.000000000000000000e+02
1.738091922835161085e+03 2.892441958131500996e+03 1.000000000000000000e+02
2.303086522631372191e+03 2.967203657179373749e+03 1.000000000000000000e+02
2.821228482830824760e+03 2.896821616138079207e+03 1.000000000000000000e+02
3.521949189836072037e+03 2.933868607116344265e+03 1.000000000000000000e+02
1.427101501926018159e+02 3.311591123917561617e+03 1.000000000000000000e+02
1.014311523778372020e+03 3.503868390224670748e+03 1.000000000000000000e+02
1.587084847747398953e+03 3.416541725836790647e+03 1.000000000000000000e+02
1.952687792092069913e+03 3.483285080477397969e+03 1.000000000000000000e+02
2.569727109424942228e+03 3.390641749565734244e+03 1.000000000000000000e+02
3.330862089555268994e+03 3.816242538648057689e+03 1.000000000000000000e+02
3.707715271113693689e+03 3.548538306266651489e+03 1.000000000000000000e+02
2.485182878172793153e+01 3.919913158804800787e+03 1.000000000000000000e+02
6.417096615094948220e+02 4.042083132834406115e+03 1.000000000000000000e+02
1.179670788533683208e+03 4.032021290029333613e+03 1.000000000000000000e+02
1.588964744589416796e+03 3.743057795104009529e+03 1.000000000000000000e+02
2.330066794186240259e+03 4.170529267391159010e+03 1.000000000000000000e+02
2.898914314935475431e+03 3.983566660621514075e+03 1.000000000000000000e+02
2.666074748265868948e+02 4.337491092882283738e+03 1.000000000000000000e+02
8.963628922605427078e+02 4.422343285466715315e+03 1.000000000000000000e+02
1.560673267657164843e+03 4.412405362326476279e+03 1.000000000000000000e+02
2.035197554025306090e+03 4.388701098569483293e+03 1.000000000000000000e+02
1.019207049241855543e+03 4.808819930963269144e+03 1.000000000000000000e+02
1.683770307025761667e+03 4.889720267560323919e+03 1.000000000000000000e+02
