# turbineX, turbineY, turbineZ
-3.728778826426183173e+02 -1.943646595115596028e+03 7.426515839577683664e+01
5.168053560751072837e+02 1.910422001622003336e+03 7.426515839577683664e+01
-1.197146025035148568e+03 -1.526740326675936103e+03 7.426515839577683664e+01
7.842752583926568377e+02 1.644480245031421646e+03 7.426515839577683664e+01
-1.681843892200747177e+03 -9.420361984443817391e+02 7.426515839577683664e+01
1.551404898687747163e+03 1.227188292078323229e+03 7.426515839577683664e+01
-1.939158882097949117e+03 -3.955538272280719525e+02 7.426515839577683664e+01
1.928093749783748990e+03 4.463793144909182615e+02 7.426515839577683664e+01
1.074699867257613278e+03 -1.573685967912540491e+03 7.426515839577683664e+01
-1.271752151223011651e+03 1.516392583290436960e+03 7.426515839577683664e+01
2.739007393568790576e+02 -1.161703890235475001e+03 7.426515839577683664e+01
-5.776435553051949228e+02 1.034931999239578317e+03 7.426515839577683664e+01
4.703461756663253368e+01 -5.437582831612057817e+02 7.426515839577683664e+01
-1.932108488813220788e+02 3.790474910691781929e+02 7.426515839577683664e+01
-4.993756928914800710e+02 -4.010108417833525607e+01 7.426515839577683664e+01
5.653878302685163817e+02 -1.627626536050078130e+02 7.426515839577683664e+01
-9.913641025614726914e+02 5.548424885290444308e+02 7.426515839577683664e+01
8.303534925884782751e+02 -6.716633932071455320e+02 7.426515839577683664e+01
-1.594645427880577245e+03 7.818842487988014227e+02 7.426515839577683664e+01
1.409917369830916869e+03 -1.257358902949855519e+03 7.426515839577683664e+01
1.818258967111558604e+03 -7.814949322053349761e+02 7.426515839577683664e+01
-1.955431434905687411e+03 3.051031028960895242e+02 7.426515839577683664e+01
1.585092768585150907e+03 1.055451557128210709e+02 7.426515839577683664e+01
-1.393707004954019794e+03 7.254891974898967533e+01 7.426515839577683664e+01
1.231771325624416704e+03 7.383569760498967298e+02 7.426515839577683664e+01
-1.272947329490277070e+03 -4.083706231320637698e+02 7.426515839577683664e+01
4.400579990707113893e+02 9.275481872263953846e+02 7.426515839577683664e+01
-6.146990585598855432e+02 -1.050772766677307118e+03 7.426515839577683664e+01
-1.020351613195956446e+02 1.399424792649215760e+03 7.426515839577683664e+01
-6.898569073856691602e+01 -1.638096477311927856e+03 7.426515839577683664e+01
-2.985628072602638099e+02 1.956440709586356206e+03 7.426515839577683664e+01
4.070819543038459187e+02 -1.936771615951721515e+03 7.426515839577683664e+01
