# turbineXstart, turbineYstart
1.412953674189266394e+03 -6.991629209830470870e+01
2.177682167201078300e+03 1.886364028817408780e+02
3.085560366426575911e+03 -1.517365836974154831e+02
1.319690232795593147e+03 9.606116038011430192e+02
1.967254048381857046e+03 9.419726688648595427e+02
2.853615080325660983e+03 9.149610612801777734e+02
3.784280863375729496e+03 9.252595407455343093e+02
4.565104634416485169e+03 6.953581295816404690e+02
7.881910802692823381e+02 1.510915138988139006e+03
1.482937877471483262e+03 1.687815475897487431e+03
2.412508028795522023e+03 1.499035354317066776e+03
3.364088475775296956e+03 1.756282932400325763e+03
4.362096342372444269e+03 1.492105369091706280e+03
5.424171399334360103e+03 1.726955751247628086e+03
3.543441521251841095e+02 2.217992676541149649e+03
1.260328640673449627e+03 2.011059111549786394e+03
2.077722246227599044e+03 2.346795701963953434e+03
2.864515288634319859e+03 2.475346597891174497e+03
3.816296139256461174e+03 2.154476294343293830e+03
4.986059870988021430e+03 2.464305756887990810e+03
5.678062520449188924e+03 2.514034086205755557e+03
1.005740091551385149e+03 2.714994759948488536e+03
1.753841736901586955e+03 2.873217201445404044e+03
2.760348523461625518e+03 2.802310433928179918e+03
3.491375668609673539e+03 2.949327426017668586e+03
4.488235978200268619e+03 3.001160463360416088e+03
5.263284507640672928e+03 3.207079486092480693e+03
5.680781395859528402e+02 3.763930348401719129e+03
1.426358926076367197e+03 3.559169950295774925e+03
2.341274125444941092e+03 3.679010229308160433e+03
2.897453451714016410e+03 3.585665852889120742e+03
3.817861816689219268e+03 3.643845004656071524e+03
4.935582477685191407e+03 3.769066905162016155e+03
5.516098985345404799e+03 3.738150613994184823e+03
1.315505786493172877e+02 4.428833817192241440e+03
7.933403691324210740e+02 4.276877366005664044e+03
1.494396323934991415e+03 4.180001889062948976e+03
2.425092558471347729e+03 4.394467284666679006e+03
3.346018906241229161e+03 4.245821822523848823e+03
4.550136251164892201e+03 4.687675911203587930e+03
5.237643323807650631e+03 4.747252422886754175e+03
4.794341788189292970e+02 5.325030873979075295e+03
1.285235286158869712e+03 5.095169393663391929e+03
2.154006331716046134e+03 4.925267586829394531e+03
3.114344284282014087e+03 4.997537980134242389e+03
3.989906649409714646e+03 5.087186990245450033e+03
4.720255522479211322e+03 5.409015836734708500e+03
5.638093445894421166e+03 5.143482185727258184e+03
-8.710965881855364046e+01 5.810856901088667655e+03
1.049328074892371205e+03 5.782991762635600935e+03
1.592467177811852480e+03 5.693368331211860095e+03
2.491009276908179800e+03 5.727960719326098115e+03
3.481546798145049252e+03 5.865062009419937567e+03
4.027109782571144933e+03 5.783948132948874445e+03
4.893398390429524625e+02 6.499744864601118024e+03
1.418499597063091187e+03 6.726315111546071421e+03
2.258829353541600540e+03 6.507810086955514635e+03
3.103820855102867426e+03 6.542883120911703372e+03
1.673150405601925058e+03 7.411730092491924552e+03
2.316923879098879752e+03 7.502577251426137991e+03
