# turbineX, turbineY, turbineZ
-8.857266274847432896e+01 -6.537238606965420331e+02 1.000000000000000000e+02
1.695934609367292296e+02 6.375249470992397391e+02 1.000000000000000000e+02
-3.027345807259108028e+02 -5.861328988141851823e+02 1.000000000000000000e+02
4.620422885644346707e+02 4.708682663590427069e+02 1.000000000000000000e+02
-5.114436591587419230e+02 -4.166837965026191455e+02 1.000000000000000000e+02
5.778092991375417569e+02 3.183338145162859973e+02 1.000000000000000000e+02
-5.967160182628098255e+02 -2.813005444539657560e+02 1.000000000000000000e+02
6.590395865509049145e+02 2.944191002210687458e+01 1.000000000000000000e+02
3.678506196366483323e+02 -5.454063823658776755e+02 1.000000000000000000e+02
-3.795992280971018999e+02 5.395409421462442197e+02 1.000000000000000000e+02
2.442351002775549205e+02 -3.510598936932331640e+02 1.000000000000000000e+02
-1.900031181664683118e+02 3.081970774060046665e+02 1.000000000000000000e+02
3.670576492236659050e+01 -1.381645876689041188e+02 1.000000000000000000e+02
2.881932436371722517e+01 1.430513980496045008e+02 1.000000000000000000e+02
-1.389442810484321456e+02 -1.408195159211551051e+01 1.000000000000000000e+02
2.149776034634920165e+02 3.012419616601223993e+01 1.000000000000000000e+02
-4.557149636455944801e+02 1.059125477313637873e+02 1.000000000000000000e+02
3.943455070217289631e+02 -1.634587310662508344e+02 1.000000000000000000e+02
-4.983266903982293456e+02 4.322852204976707071e+02 1.000000000000000000e+02
5.353833229284206254e+02 -3.854409137896391826e+02 1.000000000000000000e+02
6.308220686662133403e+02 -1.930376075102805089e+02 1.000000000000000000e+02
-5.877408179700490791e+02 2.996009564668812573e+02 1.000000000000000000e+02
5.116532638041787209e+02 9.170966167271892289e+01 1.000000000000000000e+02
-6.580414929950516125e+02 -4.670541216262832052e+01 1.000000000000000000e+02
3.941555382431741918e+02 2.003111586257212196e+02 1.000000000000000000e+02
-3.479951434875856648e+02 -1.634514188369762451e+02 1.000000000000000000e+02
2.771456688859810242e+02 3.419127381126922387e+02 1.000000000000000000e+02
-2.457382704815488239e+02 -4.338421916882338110e+02 1.000000000000000000e+02
9.653739689470259577e+01 4.783999083005946886e+02 1.000000000000000000e+02
8.512194112072899443e+00 -3.622024002206658224e+02 1.000000000000000000e+02
-1.801956767050171777e+02 6.346097370286637442e+02 1.000000000000000000e+02
1.595030962548163131e+02 -6.401240210553232828e+02 1.000000000000000000e+02
