# turbineX, turbineY, turbineZ
-5.137533477485047797e+02 -1.911245045739129864e+03 1.031659279847918214e+02
7.151932113067729233e+02 1.845345144892568442e+03 1.031659279847918214e+02
-7.907304778327768418e+02 -1.465780803516515789e+03 1.031659279847918214e+02
1.231980230290637337e+03 1.548878560282873423e+03 1.031659279847918214e+02
-1.569285895609040381e+03 -1.205878143996893868e+03 1.031659279847918214e+02
1.570701320070179008e+03 1.204033905489948211e+03 1.031659279847918214e+02
-1.862590863621585640e+03 -6.689957213711836630e+02 1.031659279847918214e+02
1.942051264661874029e+03 3.810997025352818923e+02 1.031659279847918214e+02
1.103841289908168392e+03 -1.543603766619061616e+03 1.031659279847918214e+02
-1.420772733968375405e+03 1.377753594288902150e+03 1.031659279847918214e+02
3.500202238132019374e+02 -7.599551854865350151e+02 1.031659279847918214e+02
-4.155020271538095926e+02 1.093346776123198651e+03 1.031659279847918214e+02
4.878020604426424711e+01 -4.465220565682549818e+02 1.031659279847918214e+02
-2.072176100847208602e+02 4.909778432661012744e+02 1.031659279847918214e+02
-6.356210527127848309e+02 1.855552259652976090e+02 1.031659279847918214e+02
6.263782240180742065e+02 2.867679681036867123e+02 1.031659279847918214e+02
-9.039007524823509812e+02 5.862777612354982466e+02 1.031659279847918214e+02
1.027962397223183189e+03 -5.405901868654974578e+02 1.031659279847918214e+02
-1.707496618339261659e+03 9.718004142973550188e+02 1.031659279847918214e+02
1.411405343717802907e+03 -1.249873494771083188e+03 1.031659279847918214e+02
1.864779438717436506e+03 -6.628711190226853205e+02 1.031659279847918214e+02
-1.912793377808549167e+03 5.079582579850774096e+02 1.031659279847918214e+02
1.977584093509461127e+03 -7.720852712046499278e+01 1.031659279847918214e+02
-1.028295264726800269e+03 -1.003659439329654646e+02 1.031659279847918214e+02
1.183877327948485572e+03 7.516659524896774656e+02 1.031659279847918214e+02
-1.348536411072219835e+03 -3.285007137715616636e+02 1.031659279847918214e+02
2.147765413736983078e+02 8.588272307735071536e+02 1.031659279847918214e+02
-3.226042575393948368e+02 -1.110154062961918953e+03 1.031659279847918214e+02
1.520981261561515225e+02 1.871686088640984963e+03 1.031659279847918214e+02
-6.983771313473806686e+01 -1.614658987564443350e+03 1.031659279847918214e+02
-7.759912052002741802e+02 1.820614642417241612e+03 1.031659279847918214e+02
6.779303125048286347e+02 -1.859357548949938746e+03 1.031659279847918214e+02
