# turbineX, turbineY, turbineZ
-1.953399639228826175e+02 -1.304853391067808161e+03 1.097455263326350092e+02
3.102838258999552181e+02 1.282389959244466127e+03 1.097455263326350092e+02
-6.763795227281368625e+02 -1.132833570360251770e+03 1.097455263326350092e+02
6.013404054765084084e+02 1.002079876084711827e+03 1.097455263326350092e+02
-1.190398414182590614e+03 -5.689919053007686216e+02 1.097455263326350092e+02
1.111285826164583568e+03 7.112270026334789463e+02 1.097455263326350092e+02
-1.033781346098243375e+03 -3.699083619643118936e+02 1.097455263326350092e+02
1.295813345654626346e+03 2.483312895662162987e+02 1.097455263326350092e+02
7.914556758032171047e+02 -1.055650894658233483e+03 1.097455263326350092e+02
-9.210387811044087130e+02 9.447156358598114139e+02 1.097455263326350092e+02
2.334867513660051372e+02 -7.410433716630208210e+02 1.097455263326350092e+02
-1.970410058747534663e+02 6.522047666850386349e+02 1.097455263326350092e+02
2.262194480924187019e+02 -2.943191481937927847e+02 1.097455263326350092e+02
1.271762352343475477e+01 2.175510502592315731e+02 1.097455263326350092e+02
-2.993509147497094887e+02 5.127146713721040250e-01 1.097455263326350092e+02
5.168051581690963303e+02 -1.004683169655664443e+02 1.097455263326350092e+02
-7.583395952813777967e+02 5.926272976080341550e+02 1.097455263326350092e+02
6.546277470632352333e+02 -4.105382251745422195e+02 1.097455263326350092e+02
-1.084598793921480137e+03 7.512959059955787779e+02 1.097455263326350092e+02
1.047796408388962845e+03 -6.915222534169977280e+02 1.097455263326350092e+02
1.238046377359076587e+03 -4.561157322508991001e+02 1.097455263326350092e+02
-1.263824430109052400e+03 2.842305720651293655e+02 1.097455263326350092e+02
1.059877028962525401e+03 -8.494411766398722818e+01 1.097455263326350092e+02
-8.631958224295467517e+02 2.080729600988969707e+01 1.097455263326350092e+02
5.955527811253754180e+02 4.461464766436604350e+02 1.097455263326350092e+02
-4.525022031729698142e+02 -2.012500714250112139e+02 1.097455263326350092e+02
3.377645963691482507e+02 6.484298305569105878e+02 1.097455263326350092e+02
-5.867086382286983053e+02 -6.611465197239911049e+02 1.097455263326350092e+02
-1.053492248031856349e+02 1.315181193112249048e+03 1.097455263326350092e+02
-8.283722657895542341e+01 -9.620268681651602947e+02 1.097455263326350092e+02
-3.564315392146891099e+02 1.116701721330987766e+03 1.097455263326350092e+02
4.207635752525775388e+02 -1.250503321278391240e+03 1.097455263326350092e+02
