# turbineX, turbineY, turbineZ
1.247699187124846958e+03 1.163002655760491848e+02 1.000000000000000000e+02
2.478129347250244791e+03 -2.246732743869745832e+02 1.000000000000000000e+02
3.287671126712148634e+03 4.621938857446206583e+01 1.000000000000000000e+02
9.107744722862023536e+02 6.333318238899012158e+02 1.000000000000000000e+02
2.042836044254186845e+03 9.701550229213916055e+02 1.000000000000000000e+02
2.952712355371029844e+03 8.759025789237892923e+02 1.000000000000000000e+02
3.806339735843958806e+03 6.530066641193536725e+02 1.000000000000000000e+02
4.875444477229206313e+03 9.502236141609660081e+02 1.000000000000000000e+02
5.956067956362242057e+02 1.556632994201680049e+03 1.000000000000000000e+02
1.458249279107353914e+03 1.515295601357482383e+03 1.000000000000000000e+02
2.358940849192458245e+03 1.314600363498657998e+03 1.000000000000000000e+02
3.304009974145199067e+03 1.673985374825910185e+03 1.000000000000000000e+02
4.366831995665462273e+03 1.825257333411770560e+03 1.000000000000000000e+02
5.152555887486861138e+03 1.532161104285965394e+03 1.000000000000000000e+02
2.627091027434738066e+02 2.024627034552956502e+03 1.000000000000000000e+02
1.312473154804312799e+03 2.042156271787573587e+03 1.000000000000000000e+02
2.201149863419710528e+03 2.083870023259703885e+03 1.000000000000000000e+02
2.775838957539638159e+03 2.470820792615227219e+03 1.000000000000000000e+02
3.831815070430282503e+03 2.154208517388976816e+03 1.000000000000000000e+02
4.805560522313533511e+03 2.427461446619030994e+03 1.000000000000000000e+02
5.542643930012925011e+03 2.686762102908445740e+03 1.000000000000000000e+02
8.858120423307040028e+02 3.107954615486323746e+03 1.000000000000000000e+02
1.830570583804042599e+03 3.174322557763826353e+03 1.000000000000000000e+02
2.526903491372095687e+03 2.795578446552684909e+03 1.000000000000000000e+02
3.483556991325785020e+03 3.241386854765133194e+03 1.000000000000000000e+02
4.561849104771516977e+03 3.163601459265551512e+03 1.000000000000000000e+02
5.017389572693190530e+03 3.210847232097617507e+03 1.000000000000000000e+02
4.661817543459275726e+02 3.567723745544676603e+03 1.000000000000000000e+02
1.354413309377726137e+03 3.528153342457500457e+03 1.000000000000000000e+02
2.320672477768855060e+03 3.773200124245524876e+03 1.000000000000000000e+02
2.957761142130249482e+03 3.690497576981113070e+03 1.000000000000000000e+02
3.827755743389575855e+03 3.948399984602517634e+03 1.000000000000000000e+02
4.977140281189697816e+03 3.810641333297724032e+03 1.000000000000000000e+02
5.864515819656914573e+03 3.834579204736354313e+03 1.000000000000000000e+02
-2.307164969484779817e+02 4.409010024815755969e+03 1.000000000000000000e+02
8.463322316053536269e+02 4.529729605093958526e+03 1.000000000000000000e+02
1.853208906611718021e+03 4.304160208262538617e+03 1.000000000000000000e+02
2.427925576173923673e+03 4.226648619092163244e+03 1.000000000000000000e+02
3.481148939788290591e+03 4.397001159101226222e+03 1.000000000000000000e+02
4.287613417191631015e+03 4.538736545174831008e+03 1.000000000000000000e+02
5.002705681238128818e+03 4.540655692951791025e+03 1.000000000000000000e+02
5.850149544355258513e+02 4.961522695649159687e+03 1.000000000000000000e+02
1.226035552885690549e+03 5.363172354034979435e+03 1.000000000000000000e+02
2.168148448774121334e+03 4.927482738656410220e+03 1.000000000000000000e+02
3.200362464865102083e+03 5.077559765372598122e+03 1.000000000000000000e+02
3.915303993714037460e+03 5.246793976940100038e+03 1.000000000000000000e+02
4.546991994568783412e+03 5.318116278536743266e+03 1.000000000000000000e+02
5.612348721303290404e+03 5.557497948612950495e+03 1.000000000000000000e+02
8.798030359429493785e+01 5.826274596947148893e+03 1.000000000000000000e+02
9.317323932643271291e+02 5.902084965861960882e+03 1.000000000000000000e+02
1.934890323404046512e+03 5.938267789429758523e+03 1.000000000000000000e+02
2.573132959292268424e+03 6.034425930569318552e+03 1.000000000000000000e+02
3.627646427572465200e+03 6.114887147272052061e+03 1.000000000000000000e+02
4.113832304659318652e+03 5.815228445562263914e+03 1.000000000000000000e+02
5.874883284952582017e+02 6.511560416604894272e+03 1.000000000000000000e+02
1.376394799625430323e+03 6.561290283742744577e+03 1.000000000000000000e+02
2.034160744391843082e+03 6.398719815348250449e+03 1.000000000000000000e+02
2.969130425518432276e+03 6.777259232698886990e+03 1.000000000000000000e+02
1.885904108670231835e+03 7.231172378724022565e+03 1.000000000000000000e+02
2.461511100441116469e+03 7.119954568630560971e+03 1.000000000000000000e+02
