# turbineX, turbineY, turbineZ
1.012186267455157690e+03 9.398986652953777110e+00 8.999500000000000455e+01
1.573476971114616163e+03 6.949657038205142578e-01 8.999500000000000455e+01
2.215193748804909774e+03 5.314687689353048938e+01 8.999500000000000455e+01
8.370822971352198465e+02 2.772157156340677489e+02 8.999500000000000455e+01
1.364722580086308199e+03 6.832305263349032884e+02 8.999500000000000455e+01
1.653911110487367978e+03 5.462736195555833092e+02 8.999500000000000455e+01
2.294400783151327687e+03 3.631685639989197512e+02 8.999500000000000455e+01
3.135501999999995860e+03 5.797149999999992360e+02 8.999500000000000455e+01
4.813719188266422861e+02 9.767794596409369206e+02 8.999500000000000455e+01
9.619280096564986025e+02 7.668895423536770295e+02 8.999500000000000455e+01
1.100041263422283464e+03 1.151887681912893413e+03 8.999500000000000455e+01
2.527805623225015097e+03 9.603162873789108289e+02 8.999500000000000455e+01
2.872119091534768813e+03 8.393462763141374126e+02 8.999500000000000455e+01
3.391934245788189855e+03 9.665115069046573808e+02 8.999500000000000455e+01
2.256390413171253897e+02 1.479720785409653672e+03 8.999500000000000455e+01
7.162228053175490459e+02 1.640182643987876872e+03 8.999500000000000455e+01
1.145901146709441491e+03 1.589703802865634543e+03 8.999500000000000455e+01
2.147505048800075201e+03 1.361666350060876312e+03 8.999500000000000455e+01
2.521487715186957303e+03 1.293839443584183982e+03 8.999500000000000455e+01
3.365149496458548128e+03 1.569525304689545919e+03 8.999500000000000455e+01
3.800075324760090098e+03 1.673959749135580523e+03 8.999500000000000455e+01
1.566306219971796736e+02 1.899924089879353460e+03 8.999500000000000455e+01
1.178719720901362280e+03 2.007293325123107024e+03 8.999500000000000455e+01
1.871758997191743902e+03 1.683252541177912008e+03 8.999500000000000455e+01
2.259361665028217431e+03 2.254546507348415162e+03 8.999500000000000455e+01
2.873137334626992924e+03 1.889224807894909645e+03 8.999500000000000455e+01
3.787563709808770000e+03 2.280773074274605278e+03 8.999500000000000455e+01
1.767673335016798717e+02 2.352246916087805857e+03 8.999500000000000455e+01
9.768985854552689716e+02 2.633282595355165085e+03 8.999500000000000455e+01
1.280763780020960667e+03 2.533017227580826329e+03 8.999500000000000455e+01
2.062627644504172622e+03 2.506901274794251094e+03 8.999500000000000455e+01
2.873389235203148019e+03 2.411220308675784963e+03 8.999500000000000455e+01
3.300135157822516248e+03 2.490487673591812381e+03 8.999500000000000455e+01
3.777632322216744342e+03 2.653549341344201821e+03 8.999500000000000455e+01
2.734100243048605883e+00 3.003126836669772274e+03 8.999500000000000455e+01
1.008966187320990571e+02 2.698575821330727194e+03 8.999500000000000455e+01
1.117039642246863423e+03 3.218624068033273488e+03 8.999500000000000455e+01
2.120077797053171707e+03 2.949598323403095947e+03 8.999500000000000455e+01
2.960209634861587347e+03 2.934734507109418246e+03 8.999500000000000455e+01
2.999726310193738300e+03 3.430860147303460963e+03 8.999500000000000455e+01
3.740625225090724598e+03 3.155788516625868851e+03 8.999500000000000455e+01
8.102773609283012490e+00 3.335892439843264583e+03 8.999500000000000455e+01
7.591201823610289239e+02 3.351985310962119001e+03 8.999500000000000455e+01
1.364818752652407056e+03 3.914704465732700555e+03 8.999500000000000455e+01
1.752553702507935441e+03 3.308318802942473212e+03 8.999500000000000455e+01
2.499497451666190955e+03 3.584700347910650635e+03 8.999500000000000455e+01
3.255634014647435833e+03 3.865271781498438941e+03 8.999500000000000455e+01
3.710175999999999476e+03 3.569028000000001157e+03 8.999500000000000455e+01
2.016399999999999793e+01 3.911816000000002532e+03 8.999500000000000455e+01
3.110796810600214712e+02 3.778567108912851836e+03 8.999500000000000455e+01
8.030770259600120653e+02 3.975754926600446652e+03 8.999500000000000455e+01
1.990581405204733301e+03 3.703008249665459516e+03 8.999500000000000455e+01
2.442214042765644990e+03 4.395411166157712614e+03 8.999500000000000455e+01
2.809737688376837013e+03 4.155880829963352880e+03 8.999500000000000455e+01
2.974190000000006080e+02 4.390710999999999331e+03 8.999500000000000455e+01
8.304816455324439630e+02 4.651800894569390039e+03 8.999500000000000455e+01
1.406079784151452941e+03 4.441182026176903491e+03 8.999500000000000455e+01
2.123000098929046544e+03 4.603456074827338853e+03 8.999500000000000455e+01
1.372560731760929229e+03 4.878557990333726593e+03 8.999500000000000455e+01
1.692493858045686011e+03 4.884034769134403177e+03 8.999500000000000455e+01
