# turbineX, turbineY, turbineZ
-5.222757479915918566e+02 -1.211622071053969194e+03 5.547506612535467951e+01
3.574726877707036579e+02 1.270044596899778071e+03 1.161597825693676498e+02
-4.884821636351809389e+02 -8.873408452556802786e+02 5.547506612535467951e+01
7.510482370608750671e+02 1.084770273336411037e+03 1.161597825693676498e+02
-1.084926167736167145e+03 -6.242480603539100912e+02 5.547506612535467951e+01
1.098480142844937291e+03 7.308497637879336253e+02 1.161597825693676498e+02
-1.279848027505078107e+03 -3.206073071067742148e+02 5.547506612535467951e+01
1.300164538074752272e+03 2.244374692377421923e+02 1.161597825693676498e+02
8.243444351597509012e+02 -1.030172925919091313e+03 5.547506612535467951e+01
-6.378155987913808076e+02 1.154985394855399363e+03 1.161597825693676498e+02
4.013311780558500459e+02 -1.144402629217300500e+03 5.547506612535467951e+01
-2.947251263854001309e+02 3.795616366740725880e+02 1.161597825693676498e+02
1.588477581187683541e+02 -7.286952685494760544e+02 5.547506612535467951e+01
7.159114146976070003e+01 1.202438713648325290e+02 1.161597825693676498e+02
-2.623215565454108855e+02 -4.187040961778960764e+02 5.547506612535467951e+01
8.550288224403175263e+02 4.495454466081058627e+02 1.161597825693676498e+02
-4.001914106065621013e+02 5.245253628687832048e+01 5.547506612535467951e+01
5.946737745886633775e+02 -1.020023079311486640e+03 1.161597825693676498e+02
-1.166255597444097020e+03 6.169666821086019581e+02 5.547506612535467951e+01
9.632631469319690041e+02 -7.664664960559572364e+02 1.161597825693676498e+02
1.226932263012671228e+03 -4.852187588520272925e+02 5.547506612535467951e+01
-1.291184165528612766e+03 2.713732790555387737e+02 1.161597825693676498e+02
1.074515902321066960e+03 -7.768425914105213792e+01 5.547506612535467951e+01
-1.016948937911694429e+03 -1.320556122211591514e+02 1.161597825693676498e+02
7.953838198936741932e+00 -1.644814496614599477e+02 5.547506612535467951e+01
-9.035295882303021244e+02 -8.503050118717217174e+02 1.161597825693676498e+02
2.833706789532967605e+02 4.987426779830759074e+02 5.547506612535467951e+01
-5.483261679380901796e+02 -2.649040559067177583e+02 1.161597825693676498e+02
1.292775255289436700e+02 9.425898024628436360e+02 5.547506612535467951e+01
-1.876217391466255719e+02 -8.636813114363096702e+02 1.161597825693676498e+02
-5.672154844639779014e+01 1.318173993049259025e+03 5.547506612535467951e+01
1.386795280243247532e+02 -1.312085361043188641e+03 1.161597825693676498e+02
