# turbineX, turbineY, turbineZ
1.680842348131879362e+03 4.038252992508990701e+03 1.000000000000000000e+02
2.559656086376362509e+03 4.329659953424941705e+03 1.000000000000000000e+02
2.723935426754092077e+03 3.115379235354314915e+03 1.000000000000000000e+02
2.962724788801097930e+03 3.808425111075961468e+03 1.000000000000000000e+02
2.012384820508774510e+03 3.090682046770858051e+03 1.000000000000000000e+02
1.863619480035593597e+03 2.721421557683075662e+03 1.000000000000000000e+02
2.625823144317471360e+03 3.985648574391143939e+03 1.000000000000000000e+02
2.179564326688357596e+03 2.768239412280458055e+03 1.000000000000000000e+02
2.228043589302374585e+03 4.051138961724756427e+03 1.000000000000000000e+02
3.302853768335285622e+03 2.956370475411104508e+03 1.000000000000000000e+02
1.880657376932686248e+03 3.661547783156367132e+03 1.000000000000000000e+02
2.869916922720015009e+03 2.402617715041253177e+03 1.000000000000000000e+02
3.457302499642539715e+03 3.216486250868831576e+03 1.000000000000000000e+02
2.418103787387866760e+03 3.202286906096702296e+03 1.000000000000000000e+02
2.485045398036017104e+03 2.261712899517045571e+03 1.000000000000000000e+02
2.564044996712457760e+03 3.531264473841726158e+03 1.000000000000000000e+02
3.275639068984992264e+03 2.307730582162812425e+03 1.000000000000000000e+02
3.102203643368845860e+03 2.698110589647719735e+03 1.000000000000000000e+02
3.778939678409044518e+03 4.164724452601536541e+03 1.000000000000000000e+02
3.218972405331775462e+03 3.516560025633966688e+03 1.000000000000000000e+02
3.469118712380692159e+03 2.778521520384105315e+03 1.000000000000000000e+02
1.726999809285383208e+03 4.578128093087325396e+03 1.000000000000000000e+02
2.826030946523199418e+03 5.076235795168370714e+03 1.000000000000000000e+02
2.259439669650113046e+03 2.950644812827828446e+03 1.000000000000000000e+02
2.619420457714164058e+03 2.696242573959575566e+03 1.000000000000000000e+02
3.593138711559358853e+03 2.399298793594910876e+03 1.000000000000000000e+02
3.145174741827899197e+03 4.958094804673011822e+03 1.000000000000000000e+02
2.131534701939147908e+03 3.516174666051525492e+03 1.000000000000000000e+02
2.776487925339891717e+03 3.473586042822142645e+03 1.000000000000000000e+02
3.583527988270971946e+03 4.390422655691877480e+03 1.000000000000000000e+02
3.085793392010506068e+03 4.202344165598694417e+03 1.000000000000000000e+02
2.453495831195038136e+03 4.736295090268111380e+03 1.000000000000000000e+02
1.674895134063752948e+03 3.624186645866958315e+03 1.000000000000000000e+02
3.153668238208318144e+03 3.212415594761646389e+03 1.000000000000000000e+02
2.086576491620774505e+03 4.437900326671759103e+03 1.000000000000000000e+02
2.616685740978087324e+03 5.195373634945236518e+03 1.000000000000000000e+02
1.945638466341998082e+03 4.672561787386662218e+03 1.000000000000000000e+02
3.480101468472576016e+03 3.421094872327551457e+03 1.000000000000000000e+02
3.476739525415685875e+03 4.684702324209829385e+03 1.000000000000000000e+02
3.724996984966906439e+03 4.511452378108797348e+03 1.000000000000000000e+02
3.597337914769992494e+03 3.994370423935373765e+03 1.000000000000000000e+02
3.291635728140405718e+03 3.754961384606264346e+03 1.000000000000000000e+02
2.383113090999483575e+03 4.415391956584819127e+03 1.000000000000000000e+02
3.468328831122396878e+03 4.208939828040053726e+03 1.000000000000000000e+02
2.979466702097030520e+03 3.364389170948191804e+03 1.000000000000000000e+02
2.950693127051007195e+03 2.938086985435476436e+03 1.000000000000000000e+02
3.246978824163606077e+03 2.514698637046325985e+03 1.000000000000000000e+02
3.061116106793852850e+03 4.497569365523871056e+03 1.000000000000000000e+02
2.052106309559282181e+03 4.109053280734104192e+03 1.000000000000000000e+02
2.696649284507323046e+03 4.843915491049831871e+03 1.000000000000000000e+02
3.725107014033979340e+03 3.723917300226222778e+03 1.000000000000000000e+02
2.986521454805740632e+03 3.602652755216791320e+03 1.000000000000000000e+02
3.015529882710801758e+03 4.744415609955882246e+03 1.000000000000000000e+02
3.157329980827210875e+03 3.882708757772669287e+03 1.000000000000000000e+02
2.712854546571246829e+03 3.836231616921584191e+03 1.000000000000000000e+02
2.454334749973378166e+03 5.044158717377332323e+03 1.000000000000000000e+02
2.781595566177970795e+03 4.543571396603811991e+03 1.000000000000000000e+02
2.113020164793933873e+03 3.786632792646782946e+03 1.000000000000000000e+02
2.422631783169634218e+03 3.715098388957858333e+03 1.000000000000000000e+02
3.731760516501362872e+03 3.420652482688233249e+03 1.000000000000000000e+02
